T0.scaffold_573127361_c1_1	T0.scaffold_573127361_c1_1	T0.scaffold_573127361_c1_1	K17877	24.5
T0.scaffold_816208586_c1_1	T0.scaffold_816208586_c1_1	T0.scaffold_816208586_c1_1	K17877	24
T0.scaffold_311713816_c1_1	T0.scaffold_311713816_c1_1	T0.scaffold_311713816_c1_1	K17877	28.1
T0.scaffold_204336675_c1_1	T0.scaffold_204336675_c1_1	T0.scaffold_204336675_c1_1	K17877	24.3
T0.scaffold_311230782_c1_1	T0.scaffold_311230782_c1_1	Soil6.scaffold_199160058_c1_1	K17877	25.9
T0.scaffold_979585209_c1_1	T0.scaffold_979585209_c1_1	Soil15.scaffold_107146802_c1_7	K17877	21.8
T0.scaffold_436429677_c1_1	T0.scaffold_436429677_c1_1	Soil11.scaffold_462274751_c1_1	K17877	21.4
T0.scaffold_514095785_c1_1	T0.scaffold_514095785_c1_1	T0.scaffold_514095785_c1_1	K17877	25.2
T0.scaffold_841484717_c1_4	T0.scaffold_841484717_c1_4	T0.scaffold_841484717_c1_4	K17877	22.5
T0.scaffold_808429575_c1_1	T0.scaffold_808429575_c1_1	Soil14.scaffold_967604247_c1_1	K17877	27.6
T0.scaffold_838720649_c1_2	T0.scaffold_838720649_c1_2	Soil6.scaffold_108431008_c1_2	K17877	20.2
T0.scaffold_663568504_c1_4	T0.scaffold_663568504_c1_4	Soil5.scaffold_520154593_c1_5	K17877	20.6
T0.scaffold_439336181_c1_1	T0.scaffold_439336181_c1_1	Soil6.scaffold_379380659_c1_2	K17877	31
T0.scaffold_733584697_c1_1	T0.scaffold_733584697_c1_1	T0.scaffold_733584697_c1_1	K17877	23.9
T0.scaffold_22907307_c1_1	T0.scaffold_22907307_c1_1	T0.scaffold_22907307_c1_1	K17877	25
T0.scaffold_197382053_c1_18	T0.scaffold_197382053_c1_18	T0.scaffold_197382053_c1_18	K17877	20.5
T0.scaffold_135099409_c1_1	T0.scaffold_135099409_c1_1	T0.scaffold_135099409_c1_1	K17877	27.1
T0.scaffold_536705048_c1_1	T0.scaffold_536705048_c1_1	T0.scaffold_536705048_c1_1	K17877	24.8
T0.scaffold_786937148_c1_1	T0.scaffold_786937148_c1_1	T0.scaffold_786937148_c1_1	K17877	26.8
T0.scaffold_617879131_c1_1	T0.scaffold_617879131_c1_1	T0.scaffold_617879131_c1_1	K17877	22.5
T0.scaffold_950080574_c1_1	T0.scaffold_950080574_c1_1	Soil15.scaffold_393920578_c1_7	K17877	21.6
T0.scaffold_380634931_c1_1	T0.scaffold_380634931_c1_1	T0.scaffold_380634931_c1_1	K17877	24.8
T0.scaffold_949298054_c1_2	T0.scaffold_949298054_c1_2	Soil12.scaffold_148165488_c1_5	K17877	25.1
T0.scaffold_917847756_c1_8	T0.scaffold_949298054_c1_2	Soil12.scaffold_148165488_c1_5	K17877	25.1
T0.scaffold_767372518_c1_3	T0.scaffold_767372518_c1_3	T0.scaffold_767372518_c1_3	K17877	19.6
T0.scaffold_849565572_c1_1	T0.scaffold_849565572_c1_1	T0.scaffold_849565572_c1_1	K17877	22.7
T0.scaffold_726468185_c1_5	T0.scaffold_726468185_c1_5	Soil17.scaffold_303453485_c1_1	K17877	24.6
T0.scaffold_1046952786_c1_1	T0.scaffold_1046952786_c1_1	T0.scaffold_1046952786_c1_1	K17877	25.7
T0.scaffold_1008502083_c1_1	T0.scaffold_1008502083_c1_1	Soil14.scaffold_190330360_c1_1	K17877	20.7
T0.scaffold_584742078_c1_1	T0.scaffold_1008502083_c1_1	Soil14.scaffold_190330360_c1_1	K17877	20.7
T0.scaffold_18583251_c1_2	T0.scaffold_1008502083_c1_1	Soil14.scaffold_190330360_c1_1	K17877	20.7
T0.scaffold_1077019969_c1_3	T0.scaffold_1077019969_c1_3	T0.scaffold_1077019969_c1_3	K17877	21.6
T0.scaffold_438295386_c1_1	T0.scaffold_438295386_c1_1	T0.scaffold_438295386_c1_1	K17877	27.4
T0.scaffold_723654699_c1_1	T0.scaffold_723654699_c1_1	Soil17.scaffold_1052004184_c1_1	K17877	25.7
T0.scaffold_546083424_c1_1	T0.scaffold_546083424_c1_1	Soil11.scaffold_502435873_c1_1	K17877	22.4
T0.scaffold_806312331_c1_1	T0.scaffold_806312331_c1_1	Soil6.scaffold_87310173_c1_1	K17877	23.6
T0.scaffold_242993403_c1_1	T0.scaffold_242993403_c1_1	T0.scaffold_242993403_c1_1	K17877	29.8
T0.scaffold_490092016_c1_1	T0.scaffold_490092016_c1_1	T0.scaffold_490092016_c1_1	K17877	27.4
T0.scaffold_880269936_c1_1	T0.scaffold_880269936_c1_1	Soil6.scaffold_376988133_c1_1	K17877	26.6
T0.scaffold_162508400_c1_1	T0.scaffold_162508400_c1_1	Soil14.scaffold_946503907_c1_1	K17877	20.9
T0.scaffold_842494169_c1_7	T0.scaffold_842494169_c1_7	T0.scaffold_842494169_c1_7	K17877	21
T0.scaffold_180045138_c1_1	T0.scaffold_180045138_c1_1	Soil16.scaffold_900359545_c1_1	K17877	25.5
T0.scaffold_548718616_c1_2	T0.scaffold_548718616_c1_2	Soil6.scaffold_144917965_c1_23	K17877	20.8
T0.scaffold_1014133946_c1_1	T0.scaffold_1014133946_c1_1	T0.scaffold_1014133946_c1_1	K17877	26.6
T0.scaffold_342372970_c1_1	T0.scaffold_342372970_c1_1	Soil17.scaffold_803277032_c1_5	K17877	22.3
T0.scaffold_654861808_c1_1	T0.scaffold_654861808_c1_1	Soil6.scaffold_578669911_c1_1	K17877	27.4
T0.scaffold_50246464_c1_1	T0.scaffold_50246464_c1_1	T0.scaffold_50246464_c1_1	K17877	23.6
T0.scaffold_72019179_c1_2	T0.scaffold_72019179_c1_2	T0.scaffold_72019179_c1_2	K17877	23
T0.scaffold_732109933_c1_3	T0.scaffold_732109933_c1_3	T0.scaffold_732109933_c1_3	K17877	22.9
T0.scaffold_728652637_c1_1	T0.scaffold_728652637_c1_1	T0.scaffold_728652637_c1_1	K17877	22.2
T0.scaffold_135380048_c1_1	T0.scaffold_135380048_c1_1	Soil9.scaffold_394755414_c1_1	K17877	23.5
T0.scaffold_347775785_c1_3	T0.scaffold_347775785_c1_3	Soil11.scaffold_24715722_c1_2	K17877	24.2
T0.scaffold_182725791_c1_1	T0.scaffold_347775785_c1_3	Soil11.scaffold_24715722_c1_2	K17877	24.2
T0.scaffold_767303893_c1_1	T0.scaffold_767303893_c1_1	T0.scaffold_741483373_c1_1	K17877	23.6
T0.scaffold_350827602_c1_1	T0.scaffold_767303893_c1_1	T0.scaffold_741483373_c1_1	K17877	23.6
T0.scaffold_202339520_c1_1	T0.scaffold_202339520_c1_1	Soil12.scaffold_384735006_c1_2	K17877	23.7
T0.scaffold_860124243_c1_2	T0.scaffold_860124243_c1_2	T0.scaffold_860124243_c1_2	K17877	23.1
T0.scaffold_597767571_c1_1	T0.scaffold_597767571_c1_1	Soil9.scaffold_235997564_c1_1	K17877	27.5
T0.scaffold_463427654_c1_1	T0.scaffold_463427654_c1_1	Soil6.scaffold_112354686_c1_1	K17877	25.2
T0.scaffold_686202411_c1_1	T0.scaffold_686202411_c1_1	T0.scaffold_686202411_c1_1	K17877	20.8
T0.scaffold_883605448_c1_1	T0.scaffold_883605448_c1_1	Soil5.scaffold_239246287_c1_1	K17877	23.1
T0.scaffold_193326683_c1_2	T0.scaffold_193326683_c1_2	T0.scaffold_193326683_c1_2	K17877	25.8
T0.scaffold_741483373_c1_1	T0.scaffold_741483373_c1_1	T0.scaffold_741483373_c1_1	K17877	23.6
