T0.scaffold_1085483559_c1_1	T0.scaffold_1085483559_c1_1	Soil17.scaffold_849321932_c1_2	K19339	27.7
T0.scaffold_567107990_c1_1	T0.scaffold_567107990_c1_1	Soil6.scaffold_292981943_c1_1	K19339	29.2
T0.scaffold_1080031307_c1_3	T0.scaffold_1080031307_c1_3	Soil5.scaffold_29638028_c1_1	K19339	31.3
T0.scaffold_487248556_c1_1	T0.scaffold_1080031307_c1_3	Soil5.scaffold_29638028_c1_1	K19339	31.3
T0.scaffold_1144779801_c1_4	T0.scaffold_1144779801_c1_4	Soil5.scaffold_90160157_c1_4	K19339	28.4
T0.scaffold_802843591_c1_2	T0.scaffold_802843591_c1_2	Soil11.scaffold_230219268_c1_2	K19339	30.5
T0.scaffold_699286656_c1_2	T0.scaffold_699286656_c1_2	T0.scaffold_699286656_c1_2	K19339	30.8
T0.scaffold_62773191_c1_1	T0.scaffold_62773191_c1_1	T0.scaffold_62773191_c1_1	K19339	28
T0.scaffold_116912594_c1_1	T0.scaffold_62773191_c1_1	T0.scaffold_62773191_c1_1	K19339	28
T0.scaffold_487931010_c1_1	T0.scaffold_487931010_c1_1	T0.scaffold_487931010_c1_1	K19339	34.8
T0.scaffold_532531134_c1_1	T0.scaffold_532531134_c1_1	T0.scaffold_532531134_c1_1	K19339	34.4
T0.scaffold_1021299340_c1_1	T0.scaffold_1021299340_c1_1	T0.scaffold_1021299340_c1_1	K19339	30.4
T0.scaffold_1136512627_c1_1	T0.scaffold_1136512627_c1_1	T0.scaffold_1136512627_c1_1	K19339	29
T0.scaffold_926738392_c1_2	T0.scaffold_926738392_c1_2	T0.scaffold_926738392_c1_2	K19339	32.2
T0.scaffold_449139400_c1_2	T0.scaffold_449139400_c1_2	Soil14.scaffold_257229057_c1_4	K19339	30.9
T0.scaffold_888716760_c1_1	T0.scaffold_888716760_c1_1	Soil6.scaffold_292981943_c1_1	K19339	29.2
T0.scaffold_2934137_c1_1	T0.scaffold_2934137_c1_1	Soil12.scaffold_845267684_c1_1	K19339	34.7
T0.scaffold_551374048_c1_9	T0.scaffold_551374048_c1_9	Soil16.scaffold_157067572_c1_7	K19339	28.6
T0.scaffold_1058829697_c1_1	T0.scaffold_1058829697_c1_1	Soil5.scaffold_80688879_c1_1	K19339	34.3
T0.scaffold_36983065_c1_1	T0.scaffold_36983065_c1_1	T0.scaffold_36983065_c1_1	K19339	29.7
