Soil16.scaffold_976032249_c1_2	Soil16.scaffold_976032249_c1_2	Soil15.scaffold_1261801925_c1_1	K19339	26.2
Soil16.scaffold_100041286_c1_2	Soil16.scaffold_100041286_c1_2	Soil12.scaffold_526250361_c1_1	K19339	30.3
Soil16.scaffold_900873006_c1_1	Soil16.scaffold_900873006_c1_1	Soil16.scaffold_900873006_c1_1	K19339	34
Soil16.scaffold_652013514_c1_1	Soil16.scaffold_900873006_c1_1	Soil16.scaffold_900873006_c1_1	K19339	34
Soil16.scaffold_272098202_c1_1	Soil16.scaffold_272098202_c1_1	Soil15.scaffold_116433809_c1_1	K19339	32.2
Soil16.scaffold_6192539_c1_1	Soil16.scaffold_6192539_c1_1	Soil16.scaffold_6192539_c1_1	K19339	30.1
Soil16.scaffold_974670085_c1_2	Soil16.scaffold_974670085_c1_2	Soil16.scaffold_974670085_c1_2	K19339	28.1
Soil16.scaffold_520765656_c1_1	Soil16.scaffold_520765656_c1_1	Soil16.scaffold_520765656_c1_1	K19339	32.7
Soil16.scaffold_557687165_c1_1	Soil16.scaffold_557687165_c1_1	Soil17.scaffold_287760855_c1_1	K19339	30.4
Soil16.scaffold_1081593094_c1_2	Soil16.scaffold_1081593094_c1_2	Soil16.scaffold_1081593094_c1_2	K19339	29.4
Soil16.scaffold_1165970105_c1_3	Soil16.scaffold_1165970105_c1_3	Soil16.scaffold_1165970105_c1_3	K19339	29.9
Soil16.scaffold_360757861_c1_2	Soil16.scaffold_360757861_c1_2	Soil16.scaffold_360757861_c1_2	K19339	29.6
Soil16.scaffold_770899607_c1_1	Soil16.scaffold_770899607_c1_1	Soil16.scaffold_770899607_c1_1	K19339	33
Soil16.scaffold_958438228_c1_1	Soil16.scaffold_958438228_c1_1	Soil14.scaffold_251832170_c1_1	K19339	29.9
Soil16.scaffold_678285682_c1_7	Soil16.scaffold_678285682_c1_7	Soil17.scaffold_439152076_c1_1	K19339	30.9
Soil16.scaffold_877874414_c1_1	Soil16.scaffold_877874414_c1_1	Soil16.scaffold_877874414_c1_1	K19339	41.5
Soil16.scaffold_1110171681_c1_1	Soil16.scaffold_1110171681_c1_1	Soil16.scaffold_1110171681_c1_1	K19339	39.4
Soil16.scaffold_1011512789_c1_1	Soil16.scaffold_1011512789_c1_1	Soil14.scaffold_825399018_c1_1	K19339	34.1
Soil16.scaffold_1277493963_c1_1	Soil16.scaffold_1011512789_c1_1	Soil14.scaffold_825399018_c1_1	K19339	34.1
Soil16.scaffold_376975427_c1_2	Soil16.scaffold_1011512789_c1_1	Soil14.scaffold_825399018_c1_1	K19339	34.1
Soil16.scaffold_731497672_c1_1	Soil16.scaffold_731497672_c1_1	Soil15.scaffold_877337555_c1_1	K19339	37.9
Soil16.scaffold_431828529_c1_1	Soil16.scaffold_431828529_c1_1	Soil14.scaffold_251832170_c1_1	K19339	29.9
Soil16.scaffold_265749649_c1_1	Soil16.scaffold_265749649_c1_1	T0.scaffold_797611844_c1_1	K19339	28.5
Soil16.scaffold_357154640_c1_1	Soil16.scaffold_357154640_c1_1	Soil14.scaffold_640461490_c1_1	K19339	28
Soil16.scaffold_1071126076_c1_3	Soil16.scaffold_1071126076_c1_3	Soil12.scaffold_846931290_c1_1	K19339	28
Soil16.scaffold_157067572_c1_7	Soil16.scaffold_157067572_c1_7	Soil16.scaffold_157067572_c1_7	K19339	28.6
Soil16.scaffold_1176814892_c1_1	Soil16.scaffold_1176814892_c1_1	T0.scaffold_402499970_c1_2	K19339	31.3
Soil16.scaffold_938167647_c1_2	Soil16.scaffold_938167647_c1_2	Soil15.scaffold_523407777_c1_1	K19339	42.5
Soil16.scaffold_543213957_c1_3	Soil16.scaffold_543213957_c1_3	Soil16.scaffold_543213957_c1_3	K19339	33.5
Soil16.scaffold_833979686_c1_2	Soil16.scaffold_543213957_c1_3	Soil16.scaffold_543213957_c1_3	K19339	33.5
Soil16.scaffold_397304903_c1_6	Soil16.scaffold_397304903_c1_6	Soil16.scaffold_397304903_c1_6	K19339	28.3
Soil16.scaffold_1046785741_c1_1	Soil16.scaffold_1046785741_c1_1	Soil15.scaffold_1151701366_c1_1	K19339	30.5
Soil16.scaffold_1014505454_c1_3	Soil16.scaffold_1014505454_c1_3	Soil16.scaffold_1014505454_c1_3	K19339	30.1
Soil16.scaffold_1208699187_c1_1	Soil16.scaffold_1208699187_c1_1	Soil16.scaffold_1208699187_c1_1	K19339	29.8
Soil16.scaffold_805690199_c1_1	Soil16.scaffold_805690199_c1_1	Soil14.scaffold_825399018_c1_1	K19339	34.1
Soil16.scaffold_42492060_c1_1	Soil16.scaffold_805690199_c1_1	Soil14.scaffold_825399018_c1_1	K19339	34.1
Soil16.scaffold_1246846321_c1_1	Soil16.scaffold_1246846321_c1_1	Soil16.scaffold_1246846321_c1_1	K19339	27.7
Soil16.scaffold_381587435_c1_1	Soil16.scaffold_381587435_c1_1	Soil15.scaffold_1200205884_c1_2	K19339	30.1
Soil16.scaffold_279434841_c1_1	Soil16.scaffold_279434841_c1_1	Soil15.scaffold_493983796_c1_1	K19339	31.8
Soil16.scaffold_729464085_c1_2	Soil16.scaffold_729464085_c1_2	Soil6.scaffold_387103098_c1_2	K19339	32.6
Soil16.scaffold_338436920_c1_3	Soil16.scaffold_338436920_c1_3	Soil16.scaffold_338436920_c1_3	K19339	32.5
Soil16.scaffold_478014220_c1_8	Soil16.scaffold_478014220_c1_8	Soil15.scaffold_774765584_c1_7	K19339	28.2
Soil16.scaffold_286365499_c1_1	Soil16.scaffold_286365499_c1_1	Soil14.scaffold_640461490_c1_1	K19339	28
Soil16.scaffold_661135211_c1_2	Soil16.scaffold_661135211_c1_2	T0.scaffold_903562147_c1_1	K19339	34
Soil16.scaffold_713719394_c1_2	Soil16.scaffold_661135211_c1_2	T0.scaffold_903562147_c1_1	K19339	34
Soil16.scaffold_770569256_c1_1	Soil16.scaffold_770569256_c1_1	Soil15.scaffold_877337555_c1_1	K19339	37.9
Soil16.scaffold_779634052_c1_1	Soil16.scaffold_779634052_c1_1	Soil16.scaffold_779634052_c1_1	K19339	40.3
Soil16.scaffold_859634589_c1_1	Soil16.scaffold_859634589_c1_1	Soil14.scaffold_296146923_c1_1	K19339	30.4
Soil16.scaffold_959723779_c1_2	Soil16.scaffold_959723779_c1_2	Soil16.scaffold_959723779_c1_2	K19339	29.1
Soil16.scaffold_700352984_c1_1	Soil16.scaffold_700352984_c1_1	Soil9.scaffold_538082726_c1_1	K19339	30.6
Soil16.scaffold_49293748_c1_2	Soil16.scaffold_700352984_c1_1	Soil9.scaffold_538082726_c1_1	K19339	30.6
Soil16.scaffold_769711814_c1_1	Soil16.scaffold_769711814_c1_1	Soil9.scaffold_329121786_c1_2	K19339	33.5
Soil16.scaffold_223204441_c1_7	Soil16.scaffold_223204441_c1_7	Soil15.scaffold_512595771_c1_2	K19339	28.3
