FS101__C6797_L=452;_1	nfs:OIE67_54775	56.0	50	16	1	4	47	291	340	1.3e-08	53.5
FS101__C6797_L=452;_1	rub:GBA63_10615	55.3	47	15	1	7	47	295	341	1.4e-07	50.1
FS101__C6797_L=452;_1	gew:MF406_16270	51.1	47	17	1	7	47	322	368	1.8e-07	49.7
FS101__C6797_L=452;_1	asd:AS9A_2092	53.2	47	16	1	7	47	308	354	2.4e-07	49.3
FS101__C6797_L=452;_1	arev:RVR_4929	50.0	50	19	1	4	47	332	381	4.1e-07	48.5
FS101__C6797_L=452;_1	rub:GBA63_19395	53.2	47	16	1	7	47	295	341	4.1e-07	48.5
FS101__C6797_L=452;_1	sia:M1425_0828	51.1	47	17	1	7	47	273	319	4.1e-07	48.5
FS101__C6797_L=452;_1	sspo:DDQ41_29520	51.0	49	18	1	5	47	304	352	5.3e-07	48.1
FS101__C6797_L=452;_1	cef:CE1296	51.1	47	17	1	7	47	301	347	7.0e-07	47.8
FS101__C6797_L=452;_1	rsua:LQF12_10045	51.1	47	17	1	7	47	313	359	9.1e-07	47.4
FS101__C6797_L=452;_1	nda:Ndas_4429	51.1	47	17	1	7	47	301	347	9.1e-07	47.4
FS101__C6797_L=452;_1	sakb:K1J60_01100	51.0	49	18	1	5	47	304	352	1.2e-06	47.0
FS101__C6797_L=452;_1	snah:OUQ99_29325	51.1	47	17	1	7	47	301	347	1.2e-06	47.0
FS101__C6797_L=452;_1	snq:CP978_33905	53.2	47	16	1	7	47	306	352	1.6e-06	46.6
FS101__C6797_L=452;_1	sna:Snas_5213	53.2	47	16	2	7	47	298	344	1.6e-06	46.6
FS101__C25566_L=408;_1	hpel:HZS54_15595	54.8	42	19	0	22	63	879	920	7.4e-08	50.8
FS101__C25566_L=408;_1	hacb:Hbl1158_16115	51.2	41	20	0	23	63	889	929	8.2e-07	47.4
FS103__C72357_L=437;_1	hdt:HYPDE_33158	81.4	145	26	1	2	145	926	1070	8.4e-66	243.4
FS103__C72357_L=437;_1	etb:N7L95_10715	75.3	146	35	1	1	145	937	1082	1.9e-62	232.3
FS103__C72357_L=437;_1	kia:G8A07_14615	75.3	146	35	1	1	145	937	1082	4.3e-62	231.1
FS103__C72357_L=437;_1	saqa:OMP39_11425	74.7	146	36	1	1	145	936	1081	7.3e-62	230.3
FS103__C72357_L=437;_1	jeu:BJP62_06720	75.2	145	35	1	2	145	928	1072	3.1e-60	224.9
FS103__C72357_L=437;_1	jes:JHS3_17400	75.2	145	35	1	2	145	928	1072	3.1e-60	224.9
FS103__C72357_L=437;_1	vpd:VAPA_2c04540	75.2	145	35	1	2	145	936	1080	5.3e-60	224.2
FS103__C72357_L=437;_1	pais:PFX98_17280	73.8	145	37	1	2	145	938	1082	5.3e-60	224.2
FS103__C72357_L=437;_1	pse:NH8B_2691	75.9	145	34	1	2	145	928	1072	9.0e-60	223.4
FS103__C72357_L=437;_1	smio:CATMQ487_46090	75.2	145	35	1	2	145	935	1079	1.2e-59	223.0
FS103__C72357_L=437;_1	cbw:RR42_m1791	73.8	145	37	1	2	145	944	1088	2.0e-59	222.2
FS103__C72357_L=437;_1	btrm:SAMEA390648701325	72.4	145	39	1	2	145	913	1057	2.0e-59	222.2
FS103__C72357_L=437;_1	rfr:Rfer_2792	75.2	145	35	1	2	145	946	1090	2.0e-59	222.2
FS103__C72357_L=437;_1	shin:LHJ69_18015	72.4	145	39	1	2	145	942	1086	3.4e-59	221.5
FS103__C72357_L=437;_1	msl:Msil_1510	72.9	144	39	0	2	145	920	1063	3.4e-59	221.5
FS103__C72357_L=437;_1	rlh:MIZ03_1761	73.1	145	38	1	2	145	945	1089	4.4e-59	221.1
FS103__C72357_L=437;_1	dls:P4826_10815	71.7	145	40	1	2	145	940	1084	5.8e-59	220.7
FS103__C72357_L=437;_1	aon:DEH84_18240	71.9	146	40	1	1	145	947	1092	5.8e-59	220.7
FS103__C72357_L=437;_1	dim:K2L43_02365	72.2	144	39	1	2	144	937	1080	7.6e-59	220.3
FS103__C72357_L=437;_1	asah:AVXHC19_06570	73.1	145	38	1	2	145	945	1089	9.9e-59	219.9
FS103__C72357_L=437;_1	dij:HND92_02610	72.9	144	38	1	2	144	948	1091	9.9e-59	219.9
FS103__C72357_L=437;_1	acid:CBP33_01810	72.2	144	39	1	2	144	944	1087	1.7e-58	219.2
FS103__C72357_L=437;_1	dhk:BO996_05665	72.9	144	38	1	2	144	964	1107	1.7e-58	219.2
FS103__C72357_L=437;_1	bprc:D521_0425	72.2	144	40	0	2	145	937	1080	1.7e-58	219.2
FS103__C72357_L=437;_1	ecog:FIV45_16450	73.8	145	37	1	2	145	928	1072	2.2e-58	218.8
FS103__C155046_L=400;_1	haq:DU484_13375	56.5	46	20	0	46	91	120	165	5.9e-10	57.4
FS103__C155046_L=400;_1	hhi:HAH_1798	56.5	46	20	0	46	91	122	167	1.0e-09	56.6
FS103__C155046_L=400;_1	halj:G9465_09800	56.5	46	20	0	46	91	122	167	1.0e-09	56.6
FS103__C155046_L=400;_1	hmu:Hmuk_2470	56.5	46	20	0	46	91	123	168	1.0e-09	56.6
FS103__C155046_L=400;_1	halr:EFA46_013650	54.3	46	21	0	46	91	128	173	1.7e-09	55.8
FS103__C155046_L=400;_1	hrr:HZS55_10790	54.3	46	21	0	46	91	162	207	1.7e-09	55.8
FS103__C155046_L=400;_1	hahs:HSRCO_2274	52.2	46	22	0	46	91	120	165	2.2e-09	55.5
FS103__C155046_L=400;_1	hme:HFX_5104	54.3	46	21	0	46	91	153	198	2.2e-09	55.5
FS103__C155046_L=400;_1	hut:Huta_0024	54.3	46	21	0	46	91	120	165	2.9e-09	55.1
FS103__C155046_L=400;_1	hbo:Hbor_35040	52.2	46	22	0	46	91	165	210	5.0e-09	54.3
FS103__C155046_L=400;_1	halq:Hrr1229_015160	52.2	46	22	0	46	91	126	171	1.4e-08	52.8
FS103__C55205_L=448;_1	nha:Nham_2961	83.9	149	24	0	1	149	159	307	3.9e-74	271.2
FS103__C55205_L=448;_1	mox:DAMO_0778	74.5	149	38	0	1	149	144	292	9.2e-68	250.0
FS103__C55205_L=448;_1	gme:Gmet_1020	68.7	147	46	0	3	149	146	292	4.9e-61	227.6
FS103__C55205_L=448;_1	acp:A2cp1_1779	65.1	149	52	0	1	149	144	292	2.7e-59	221.9
FS103__C55205_L=448;_1	fpl:Ferp_0311	63.8	149	54	0	1	149	145	293	7.8e-59	220.3
FS103__C55205_L=448;_1	din:Selin_2443	64.9	148	52	0	2	149	145	292	1.0e-58	219.9
FS103__C55205_L=448;_1	gme:Gmet_0329	65.1	149	52	0	1	149	146	294	1.3e-58	219.5
FS103__C55205_L=448;_1	mhd:Marky_1848	65.8	149	51	0	1	149	146	294	2.3e-58	218.8
FS103__C55205_L=448;_1	tts:Ththe16_2208	67.3	147	48	0	3	149	147	293	8.6e-58	216.9
FS103__C55205_L=448;_1	glo:Glov_0203	65.1	149	52	0	1	149	146	294	1.1e-57	216.5
FS103__C55205_L=448;_1	fpes:NXS98_03055	66.7	147	49	0	3	149	147	293	1.1e-57	216.5
FS103__C55205_L=448;_1	msv:Mesil_0250	66.0	147	50	0	3	149	147	293	1.9e-57	215.7
FS103__C55205_L=448;_1	ger:KP004_07920	64.2	148	53	0	2	149	147	294	2.5e-57	215.3
FS103__C55205_L=448;_1	dve:DESUT3_15870	62.4	149	56	0	1	149	144	292	3.3e-57	214.9
