T0.scaffold_383342693_c1_5	T0.scaffold_383342693_c1_5	Soil6.scaffold_169972414_c1_1	K00360	25.3
T0.scaffold_638852643_c1_1	T0.scaffold_383342693_c1_5	Soil6.scaffold_169972414_c1_1	K00360	25.3
T0.scaffold_540404984_c1_1	T0.scaffold_540404984_c1_1	Soil15.scaffold_110111210_c1_1	K00360	30.1
T0.scaffold_722875980_c1_1	T0.scaffold_722875980_c1_1	Soil12.scaffold_731976123_c1_1	K00360	30.5
T0.scaffold_970886413_c1_1	T0.scaffold_722875980_c1_1	Soil12.scaffold_731976123_c1_1	K00360	30.5
T0.scaffold_344590800_c1_1	T0.scaffold_722875980_c1_1	Soil12.scaffold_731976123_c1_1	K00360	30.5
T0.scaffold_1017132190_c1_2	T0.scaffold_1017132190_c1_2	Soil12.scaffold_84351016_c1_11	K00360	23.8
T0.scaffold_851909467_c1_1	T0.scaffold_851909467_c1_1	Soil14.scaffold_476380043_c1_2	K00360	26.4
T0.scaffold_829585885_c1_1	T0.scaffold_829585885_c1_1	T0.scaffold_829585885_c1_1	K00360	26.1
T0.scaffold_366905035_c1_1	T0.scaffold_366905035_c1_1	T0.scaffold_366905035_c1_1	K00360	27.2
T0.scaffold_509896228_c1_1	T0.scaffold_509896228_c1_1	T0.scaffold_509896228_c1_1	K00360	28.7
T0.scaffold_992626326_c1_1	T0.scaffold_992626326_c1_1	T0.scaffold_992626326_c1_1	K00360	27.9
T0.scaffold_671860527_c1_2	T0.scaffold_671860527_c1_2	Soil9.scaffold_212107980_c1_3	K00360	29
T0.scaffold_776906207_c1_2	T0.scaffold_776906207_c1_2	Soil6.scaffold_413630516_c1_1	K00360	24.7
T0.scaffold_704285630_c1_1	T0.scaffold_704285630_c1_1	Soil16.scaffold_337100919_c1_1	K00360	28.7
T0.scaffold_825052595_c1_1	T0.scaffold_704285630_c1_1	Soil16.scaffold_337100919_c1_1	K00360	28.7
T0.scaffold_676147403_c1_1	T0.scaffold_704285630_c1_1	Soil16.scaffold_337100919_c1_1	K00360	28.7
T0.scaffold_1032713779_c1_1	T0.scaffold_1032713779_c1_1	Soil9.scaffold_640242418_c1_3	K00360	25.6
T0.scaffold_1067648325_c1_1	T0.scaffold_1067648325_c1_1	Soil16.scaffold_442449510_c1_1	K00360	29.9
T0.scaffold_753824942_c1_1	T0.scaffold_753824942_c1_1	T0.scaffold_753824942_c1_1	K00360	23
T0.scaffold_323129299_c1_1	T0.scaffold_323129299_c1_1	T0.scaffold_323129299_c1_1	K00360	28.3
T0.scaffold_478034933_c1_1	T0.scaffold_478034933_c1_1	T0.scaffold_478034933_c1_1	K00360	26.7
T0.scaffold_515342643_c1_1	T0.scaffold_515342643_c1_1	T0.scaffold_515342643_c1_1	K00360	28.9
T0.scaffold_1112737640_c1_3	T0.scaffold_1112737640_c1_3	Soil11.scaffold_517507184_c1_5	K00360	26.8
T0.scaffold_792448697_c1_1	T0.scaffold_792448697_c1_1	T0.scaffold_792448697_c1_1	K00360	26.6
T0.scaffold_1113670815_c1_2	T0.scaffold_1113670815_c1_2	T0.scaffold_1113670815_c1_2	K00360	24.9
T0.scaffold_493858096_c1_10	T0.scaffold_493858096_c1_10	Soil6.scaffold_486232979_c1_2	K00360	22.8
T0.scaffold_280211790_c1_2	T0.scaffold_280211790_c1_2	Soil14.scaffold_375985210_c1_2	K00360	22.1
T0.scaffold_583903072_c1_1	T0.scaffold_583903072_c1_1	T0.scaffold_583903072_c1_1	K00360	30.2
T0.scaffold_340433716_c1_10	T0.scaffold_340433716_c1_10	T0.scaffold_340433716_c1_10	K00360	24.5
T0.scaffold_561314177_c1_1	T0.scaffold_561314177_c1_1	Soil17.scaffold_614127645_c1_1	K00360	24.3
T0.scaffold_760455735_c1_2	T0.scaffold_760455735_c1_2	T0.scaffold_760455735_c1_2	K00360	24.5
T0.scaffold_595683015_c1_1	T0.scaffold_595683015_c1_1	T0.scaffold_595683015_c1_1	K00360	26.8
T0.scaffold_844034660_c1_4	T0.scaffold_844034660_c1_4	Soil5.scaffold_561502818_c1_10	K00360	23.2
T0.scaffold_1086552547_c1_5	T0.scaffold_844034660_c1_4	Soil5.scaffold_561502818_c1_10	K00360	23.2
T0.scaffold_907612812_c1_1	T0.scaffold_907612812_c1_1	Soil6.scaffold_54789480_c1_1	K00360	25.6
