Soil17.scaffold_166972825_c1_2	Soil17.scaffold_166972825_c1_2	Soil14.scaffold_375985210_c1_2	K00360	22.1
Soil17.scaffold_810261247_c1_1	Soil17.scaffold_810261247_c1_1	Soil17.scaffold_810261247_c1_1	K00360	27.4
Soil17.scaffold_865157054_c1_3	Soil17.scaffold_865157054_c1_3	Soil17.scaffold_865157054_c1_3	K00360	23.1
Soil17.scaffold_648334925_c1_2	Soil17.scaffold_865157054_c1_3	Soil17.scaffold_865157054_c1_3	K00360	23.1
Soil17.scaffold_879399530_c1_5	Soil17.scaffold_879399530_c1_5	Soil17.scaffold_879399530_c1_5	K00360	22.1
Soil17.scaffold_754978900_c1_2	Soil17.scaffold_754978900_c1_2	Soil17.scaffold_754978900_c1_2	K00360	28.6
Soil17.scaffold_112504330_c1_1	Soil17.scaffold_112504330_c1_1	Soil17.scaffold_112504330_c1_1	K00360	24.3
Soil17.scaffold_702062969_c1_1	Soil17.scaffold_112504330_c1_1	Soil17.scaffold_112504330_c1_1	K00360	24.3
Soil17.scaffold_888612155_c1_2	Soil17.scaffold_888612155_c1_2	Soil16.scaffold_907939586_c1_2	K00360	45.3
Soil17.scaffold_1244717943_c1_1	Soil17.scaffold_1244717943_c1_1	Soil17.scaffold_1244717943_c1_1	K00360	28.3
Soil17.scaffold_552622153_c1_5	Soil17.scaffold_552622153_c1_5	Soil17.scaffold_552622153_c1_5	K00360	26.1
Soil17.scaffold_83856880_c1_1	Soil17.scaffold_83856880_c1_1	Soil17.scaffold_83856880_c1_1	K00360	28.2
Soil17.scaffold_1281638081_c1_1	Soil17.scaffold_1281638081_c1_1	Soil14.scaffold_476380043_c1_2	K00360	26.4
Soil17.scaffold_653075590_c1_1	Soil17.scaffold_653075590_c1_1	Soil17.scaffold_653075590_c1_1	K00360	23.2
Soil17.scaffold_665716374_c1_1	Soil17.scaffold_665716374_c1_1	Soil17.scaffold_665716374_c1_1	K00360	23.9
Soil17.scaffold_1204890671_c1_1	Soil17.scaffold_1204890671_c1_1	Soil17.scaffold_1204890671_c1_1	K00360	28.3
Soil17.scaffold_834089847_c1_1	Soil17.scaffold_834089847_c1_1	Soil14.scaffold_218118139_c1_3	K00360	25.8
Soil17.scaffold_711639307_c1_1	Soil17.scaffold_711639307_c1_1	Soil17.scaffold_711639307_c1_1	K00360	26.2
Soil17.scaffold_25295616_c1_2	Soil17.scaffold_25295616_c1_2	Soil17.scaffold_25295616_c1_2	K00360	27.8
Soil17.scaffold_614127645_c1_1	Soil17.scaffold_614127645_c1_1	Soil17.scaffold_614127645_c1_1	K00360	24.3
Soil17.scaffold_885679095_c1_1	Soil17.scaffold_885679095_c1_1	Soil17.scaffold_885679095_c1_1	K00360	31.4
Soil17.scaffold_568856594_c1_2	Soil17.scaffold_568856594_c1_2	Soil16.scaffold_820381562_c1_4	K00360	27.3
Soil17.scaffold_747389365_c1_1	Soil17.scaffold_747389365_c1_1	Soil16.scaffold_337100919_c1_1	K00360	28.7
Soil17.scaffold_240036809_c1_1	Soil17.scaffold_240036809_c1_1	Soil14.scaffold_978134465_c1_1	K00360	27.6
Soil17.scaffold_972511266_c1_1	Soil17.scaffold_972511266_c1_1	Soil15.scaffold_110111210_c1_1	K00360	30.1
Soil17.scaffold_60669315_c1_6	Soil17.scaffold_60669315_c1_6	Soil11.scaffold_517507184_c1_5	K00360	26.8
Soil17.scaffold_174476066_c1_1	Soil17.scaffold_174476066_c1_1	Soil17.scaffold_174476066_c1_1	K00360	27
Soil17.scaffold_511336916_c1_1	Soil17.scaffold_174476066_c1_1	Soil17.scaffold_174476066_c1_1	K00360	27
Soil17.scaffold_1100806787_c1_1	Soil17.scaffold_1100806787_c1_1	Soil15.scaffold_383592951_c1_1	K00360	29.8
Soil17.scaffold_1259770196_c1_1	Soil17.scaffold_1259770196_c1_1	Soil15.scaffold_577202955_c1_1	K00360	24.9
Soil17.scaffold_852088330_c1_1	Soil17.scaffold_852088330_c1_1	Soil17.scaffold_852088330_c1_1	K00360	25.7
Soil17.scaffold_412447488_c1_1	Soil17.scaffold_412447488_c1_1	Soil15.scaffold_1069981829_c1_7	K00360	26.3
Soil17.scaffold_933250462_c1_1	Soil17.scaffold_933250462_c1_1	Soil16.scaffold_973909637_c1_1	K00360	32.4
Soil17.scaffold_798808261_c1_1	Soil17.scaffold_798808261_c1_1	Soil15.scaffold_15390398_c1_1	K00360	43.9
Soil17.scaffold_725883188_c1_1	Soil17.scaffold_725883188_c1_1	Soil17.scaffold_725883188_c1_1	K00360	28.1
Soil17.scaffold_44914768_c1_2	Soil17.scaffold_44914768_c1_2	Soil17.scaffold_44914768_c1_2	K00360	27.7
Soil17.scaffold_1179272786_c1_1	Soil17.scaffold_1179272786_c1_1	Soil17.scaffold_1179272786_c1_1	K00360	27.9
Soil17.scaffold_1354950816_c1_1	Soil17.scaffold_1179272786_c1_1	Soil17.scaffold_1179272786_c1_1	K00360	27.9
Soil17.scaffold_336552884_c1_1	Soil17.scaffold_1179272786_c1_1	Soil17.scaffold_1179272786_c1_1	K00360	27.9
Soil17.scaffold_215059106_c1_1	Soil17.scaffold_215059106_c1_1	Soil17.scaffold_215059106_c1_1	K00360	30.1
