Soil11.scaffold_262866701_c1_1	Soil11.scaffold_262866701_c1_1	T0.scaffold_534396954_c1_2	K12266	37.5
Soil11.scaffold_72668615_c1_1	Soil11.scaffold_72668615_c1_1	Soil5.scaffold_253238421_c1_2	K12266	35.7
Soil11.scaffold_85542129_c1_1	Soil11.scaffold_85542129_c1_1	Soil6.scaffold_239990855_c1_1	K12266	43.1
Soil11.scaffold_147142960_c1_2	Soil11.scaffold_147142960_c1_2	Soil11.scaffold_147142960_c1_2	K12266	35.1
Soil11.scaffold_566437814_c1_2	Soil11.scaffold_566437814_c1_2	Soil11.scaffold_566437814_c1_2	K12266	50
Soil11.scaffold_486946026_c1_1	Soil11.scaffold_486946026_c1_1	Soil11.scaffold_486946026_c1_1	K12266	37.9
Soil11.scaffold_565558671_c1_1	Soil11.scaffold_565558671_c1_1	Soil9.scaffold_443888676_c1_1	K12266	37.4
Soil11.scaffold_290964950_c1_1	Soil11.scaffold_290964950_c1_1	Soil11.scaffold_290964950_c1_1	K12266	35
Soil11.scaffold_663913735_c1_1	Soil11.scaffold_663913735_c1_1	Soil11.scaffold_663913735_c1_1	K12266	31.4
Soil11.scaffold_403457660_c1_1	Soil11.scaffold_663913735_c1_1	Soil11.scaffold_663913735_c1_1	K12266	31.4
Soil11.scaffold_602015685_c1_1	Soil11.scaffold_663913735_c1_1	Soil11.scaffold_663913735_c1_1	K12266	31.4
Soil11.scaffold_355984354_c1_1	Soil11.scaffold_355984354_c1_1	Soil11.scaffold_355984354_c1_1	K12266	39.3
Soil11.scaffold_473670125_c1_2	Soil11.scaffold_473670125_c1_2	Soil11.scaffold_473670125_c1_2	K12266	39.8
Soil11.scaffold_336078542_c1_1	Soil11.scaffold_336078542_c1_1	Soil11.scaffold_336078542_c1_1	K12266	34.1
Soil11.scaffold_413520960_c1_1	Soil11.scaffold_413520960_c1_1	Soil5.scaffold_42596565_c1_3	K12266	32.7
Soil11.scaffold_326649738_c1_1	Soil11.scaffold_326649738_c1_1	Soil14.scaffold_147286312_c1_1	K12266	38.6
Soil11.scaffold_188288723_c1_2	Soil11.scaffold_188288723_c1_2	Soil6.scaffold_370899893_c1_1	K12266	36.9
Soil11.scaffold_72880557_c1_2	Soil11.scaffold_188288723_c1_2	Soil6.scaffold_370899893_c1_1	K12266	36.9
Soil11.scaffold_18175993_c1_1	Soil11.scaffold_188288723_c1_2	Soil6.scaffold_370899893_c1_1	K12266	36.9
Soil11.scaffold_389764437_c1_1	Soil11.scaffold_188288723_c1_2	Soil6.scaffold_370899893_c1_1	K12266	36.9
Soil11.scaffold_45459598_c1_1	Soil11.scaffold_188288723_c1_2	Soil6.scaffold_370899893_c1_1	K12266	36.9
Soil11.scaffold_61445988_c1_2	Soil11.scaffold_188288723_c1_2	Soil6.scaffold_370899893_c1_1	K12266	36.9
Soil11.scaffold_11288483_c1_1	Soil11.scaffold_11288483_c1_1	Soil15.scaffold_1270545314_c1_1	K12266	36.1
Soil11.scaffold_381992686_c1_4	Soil11.scaffold_381992686_c1_4	Soil12.scaffold_731162952_c1_22	K12266	33.8
Soil11.scaffold_436276830_c1_2	Soil11.scaffold_436276830_c1_2	Soil3.scaffold_325379085_c1_4	K12266	36.2
Soil11.scaffold_25193268_c1_3	Soil11.scaffold_436276830_c1_2	Soil3.scaffold_325379085_c1_4	K12266	36.2
Soil11.scaffold_141929093_c1_2	Soil11.scaffold_141929093_c1_2	Soil11.scaffold_141929093_c1_2	K12266	33.7
Soil11.scaffold_555632261_c1_1	Soil11.scaffold_555632261_c1_1	Soil16.scaffold_990303875_c1_1	K12266	34.8
Soil11.scaffold_185679623_c1_6	Soil11.scaffold_185679623_c1_6	Soil11.scaffold_185679623_c1_6	K12266	36
Soil11.scaffold_183601900_c1_1	Soil11.scaffold_183601900_c1_1	Soil12.scaffold_558111479_c1_2	K12266	33.1
Soil11.scaffold_631006865_c1_1	Soil11.scaffold_631006865_c1_1	Soil5.scaffold_517527934_c1_4	K12266	29
Soil11.scaffold_54327925_c1_32	Soil11.scaffold_54327925_c1_32	Soil9.scaffold_694951149_c1_16	K12266	35.8
Soil11.scaffold_291457314_c1_2	Soil11.scaffold_291457314_c1_2	Soil11.scaffold_291457314_c1_2	K12266	28.5
Soil11.scaffold_418573083_c1_1	Soil11.scaffold_418573083_c1_1	Soil11.scaffold_418573083_c1_1	K12266	46.8
Soil11.scaffold_598361460_c1_1	Soil11.scaffold_598361460_c1_1	Soil11.scaffold_598361460_c1_1	K12266	36.6
Soil11.scaffold_60616703_c1_1	Soil11.scaffold_60616703_c1_1	Soil11.scaffold_60616703_c1_1	K12266	34.4
Soil11.scaffold_275786126_c1_1	Soil11.scaffold_275786126_c1_1	Soil17.scaffold_208517460_c1_1	K12266	36.6
Soil11.scaffold_479368675_c1_1	Soil11.scaffold_479368675_c1_1	Soil11.scaffold_479368675_c1_1	K12266	40.4
Soil11.scaffold_535134541_c1_1	Soil11.scaffold_535134541_c1_1	Soil11.scaffold_535134541_c1_1	K12266	40.3
Soil11.scaffold_610338913_c1_5	Soil11.scaffold_610338913_c1_5	T0.scaffold_915786724_c1_5	K12266	32.9
